tau_ps,BR
65793.32246575682,9.346620889795124e-12
68606.24286177782,8.919460785390164e-12
71539.42654376478,1.026329191874646e-11
74598.0152348794,1.026329191874646e-11
77787.37048694304,1.1269865575099335e-11
81113.08307896856,1.1809588443052806e-11
84580.98281751346,1.237515907043613e-11
88197.14875603578,1.237515907043613e-11
91967.91985117045,1.2967815327102911e-11
95899.9060745999,1.3588854365483215e-11
100000.0,1.3588854365483215e-11
104275.38888537665,1.2967815327102911e-11
108733.56727196579,1.5636189513017268e-11
113382.35012178497,1.5636189513017268e-11
118229.88651687061,1.492158298049291e-11
123284.67394420634,1.7169710782230724e-11
128555.57319139031,1.7991981951621803e-11
134051.82387914727,1.7991981951621803e-11
139783.06065792104,1.7169710782230724e-11
145759.3300969297,1.7991981951621803e-11
151991.10829529332,2.0702704727260656e-11
158489.3192461111,2.1694173799835866e-11
165265.35398566912,2.273312511856313e-11
172331.09056135084,2.273312511856313e-11
179698.9148532592,2.1694173799835866e-11
187381.74228603867,2.273312511856313e-11
195393.04046896112,2.741089717973321e-11
203746.8528039706,2.8723626949262242e-11
212457.82310305716,2.8723626949262242e-11
221541.2212581185,3.154070030456891e-11
231012.9700083158,3.154070030456891e-11
240889.67285182985,3.305120964580325e-11
251188.6431509582,3.463405848641231e-11
261927.93448156273,3.463405848641231e-11
273126.3722800841,3.305120964580325e-11
284803.5868435805,3.463405848641231e-11
296980.047740645,3.629271122282616e-11
309677.09969353484,4.176067351658155e-11
322916.99999439035,3.985212347804934e-11
336722.95752114226,4.5856356867121804e-11
351119.17342151277,4.805245444053964e-11
366130.883536404,5.035372488161347e-11
381784.4026370508,5.035372488161347e-11
398107.1705534969,5.276520500301722e-11
415127.8002752286,5.794015917450327e-11
432876.12810830615,5.276520500301722e-11
451383.2659768975,6.362264763256036e-11
470681.65596092393,5.794015917450327e-11
490805.1271653861,6.071495969638687e-11
511788.9550210738,6.362264763256036e-11
533669.9231206302,7.320821527306565e-11
556486.38769833,7.671421520195886e-11
580278.3448666185,6.98624468667011e-11
605087.5007272935,8.423797158552554e-11
630957.3444801943,8.82721953579171e-11
657933.2246575683,8.82721953579171e-11
686062.4286177781,8.423797158552554e-11
715394.2654376478,8.82721953579171e-11
745980.152348794,9.249962133044953e-11
777873.7048694303,9.249962133044953e-11
811130.8307896856,1.0643587532140072e-10
845809.8281751346,1.1153317444167867e-10
881971.4875603578,1.224718046678484e-10
919679.1985117045,1.283370772585719e-10
958999.060745999,1.283370772585719e-10
1000000.0,1.224718046678484e-10
