tau_ps,BR
8111.308307896872,8.87322030006717e-07
8458.098281751329,8.08070421000862e-07
8819.714875603579,9.29816591068001e-07
9196.791985117065,8.467695591782142e-07
9589.99060745997,9.743462506152064e-07
10000.0,9.743462506152064e-07
10427.538888537687,1.069905382694853e-06
10873.356727196557,1.069905382694853e-06
11338.235012178497,1.069905382694853e-06
11822.988651687061,1.174836488770448e-06
12328.467394420659,1.174836488770448e-06
12855.557319139032,1.2311003470099446e-06
13405.182387914729,1.2311003470099446e-06
13978.306065792132,1.1211440064156894e-06
14575.93300969297,1.2900587263800433e-06
15199.11082952933,1.351840669650838e-06
15848.93192461114,1.4165813995537909e-06
16526.53539856688,1.4165813995537909e-06
17233.109056135083,1.2900587263800433e-06
17969.891485325956,1.351840669650838e-06
18738.17422860383,1.351840669650838e-06
19539.30404689611,1.5555127999425748e-06
20374.68528039706,1.6300075509162075e-06
21245.782310305673,1.6300075509162075e-06
22154.12212581185,1.4844226147450356e-06
23101.29700083158,1.7080699150414828e-06
24088.967285183036,1.5555127999425748e-06
25118.864315095823,1.7080699150414828e-06
26192.793448156273,1.6300075509162075e-06
27312.63722800847,1.8755890885485035e-06
28480.35868435799,1.8755890885485035e-06
29698.0047740645,1.7080699150414828e-06
30967.709969353546,1.965412548751108e-06
32291.699999438966,2.0595377262392468e-06
33672.29575211422,2.0595377262392468e-06
35111.917342151275,2.0595377262392468e-06
36613.08835364033,2.1581706336911548e-06
38178.44026370508,2.1581706336911548e-06
39810.71705534969,2.261527149896849e-06
41512.780027522946,2.0595377262392468e-06
43287.612810830615,2.261527149896849e-06
45138.32659768975,2.3698334922541058e-06
47068.165596092396,2.261527149896849e-06
49080.512716538615,2.602255212510219e-06
51178.895502107385,2.602255212510219e-06
53366.99231206302,2.3698334922541058e-06
55648.63876983301,2.483326711892646e-06
58027.83448666185,2.8574717224523493e-06
60508.75007272936,2.8574717224523493e-06
63095.73444801943,2.8574717224523493e-06
65793.32246575682,3.1377186239694126e-06
68606.24286177782,3.1377186239694126e-06
71539.42654376478,3.1377186239694126e-06
74598.0152348794,3.2879864761700247e-06
77787.37048694304,3.2879864761700247e-06
81113.08307896856,3.44545077588907e-06
84580.98281751346,3.44545077588907e-06
88197.14875603578,3.6104561667487543e-06
91967.91985117045,3.44545077588907e-06
95899.9060745999,3.964552113121285e-06
100000.0,4.154417681826257e-06
104275.38888537665,4.154417681826257e-06
108733.56727196579,3.7833637976297693e-06
113382.35012178497,4.353376064334925e-06
118229.88651687061,4.353376064334925e-06
123284.67394420634,4.154417681826257e-06
128555.57319139031,4.780333973868098e-06
134051.82387914727,5.009267987761939e-06
139783.06065792104,5.249165834518526e-06
145759.3300969297,5.50055258085465e-06
151991.10829529332,5.50055258085465e-06
158489.3192461111,6.040019972711546e-06
165265.35398566912,6.040019972711546e-06
172331.09056135084,6.32928135568411e-06
179698.9148532592,6.632395697431186e-06
187381.74228603867,6.040019972711546e-06
195393.04046896112,7.282868746468048e-06
203746.8528039706,7.282868746468048e-06
212457.82310305716,7.631651150355574e-06
221541.2212581185,7.99713702227149e-06
231012.9700083158,7.282868746468048e-06
240889.67285182985,8.781457249796104e-06
251188.6431509582,7.99713702227149e-06
261927.93448156273,9.642699783089782e-06
273126.3722800841,9.642699783089782e-06
284803.5868435805,1.010449638102284e-05
296980.047740645,1.0588408787044866e-05
309677.09969353484,1.1095496144877635e-05
322916.99999439035,1.1095496144877635e-05
336722.95752114226,1.1626868321482081e-05
351119.17342151277,1.2183688336234774e-05
366130.883536404,1.1626868321482081e-05
381784.4026370508,1.2183688336234774e-05
398107.1705534969,1.4019317204311699e-05
415127.8002752286,1.2767174906439577e-05
432876.12810830615,1.3378605114745893e-05
451383.2659768975,1.4019317204311699e-05
470681.65596092393,1.6131507097944133e-05
490805.1271653861,1.6904057863283446e-05
511788.9550210738,1.8561925481719463e-05
533669.9231206302,1.945087092556465e-05
556486.38769833,1.6904057863283446e-05
580278.3448666185,2.0382388677057084e-05
605087.5007272935,1.8561925481719463e-05
630957.3444801943,2.135851755802882e-05
657933.2246575683,2.345325687586828e-05
686062.4286177781,2.345325687586828e-05
715394.2654376478,2.457645208876074e-05
745980.152348794,2.6986790743747298e-05
777873.7048694303,2.6986790743747298e-05
811130.8307896856,2.457645208876074e-05
845809.8281751346,2.9633523667961095e-05
881971.4875603578,2.827920971716057e-05
919679.1985117045,2.827920971716057e-05
958999.060745999,3.4098193971942354e-05
1000000.0,3.253983525933228e-05
