tau_ps,BR
65793.32246575682,9.948157757026332e-09
68606.24286177782,1.0424582981417594e-08
71539.42654376478,1.0923824590508423e-08
74598.0152348794,9.948157757026332e-09
77787.37048694304,1.1446975279194246e-08
81113.08307896856,1.1995180072402238e-08
84580.98281751346,1.2569638831218286e-08
88197.14875603578,1.2569638831218286e-08
91967.91985117045,1.3171608879034465e-08
95899.9060745999,1.1995180072402238e-08
100000.0,1.2569638831218286e-08
104275.38888537665,1.3171608879034465e-08
108733.56727196579,1.5156080644080123e-08
113382.35012178497,1.3802407753464805e-08
118229.88651687061,1.6642515175093062e-08
123284.67394420634,1.7439538525585086e-08
128555.57319139031,1.7439538525585086e-08
134051.82387914727,1.8274731961220265e-08
139783.06065792104,1.9149923477877183e-08
145759.3300969297,1.7439538525585086e-08
151991.10829529332,2.102805465124825e-08
158489.3192461111,1.9149923477877183e-08
165265.35398566912,2.203510499166493e-08
172331.09056135084,2.203510499166493e-08
179698.9148532592,2.102805465124825e-08
187381.74228603867,2.203510499166493e-08
195393.04046896112,2.309038377760133e-08
203746.8528039706,2.7841668590104335e-08
212457.82310305716,2.7841668590104335e-08
221541.2212581185,2.9175028346698302e-08
231012.9700083158,2.9175028346698302e-08
240889.67285182985,3.203637295129781e-08
251188.6431509582,2.9175028346698302e-08
261927.93448156273,3.517834429082206e-08
273126.3722800841,3.6863063309338815e-08
284803.5868435805,3.6863063309338815e-08
296980.047740645,3.6863063309338815e-08
309677.09969353484,4.047841291776939e-08
322916.99999439035,3.6863063309338815e-08
336722.95752114226,3.8628464867883255e-08
351119.17342151277,4.047841291776939e-08
366130.883536404,4.444833839748595e-08
381784.4026370508,4.880761482202634e-08
398107.1705534969,5.1145050497205655e-08
415127.8002752286,5.359442783467524e-08
432876.12810830615,5.359442783467524e-08
451383.2659768975,5.8850708140524673e-08
470681.65596092393,5.8850708140524673e-08
490805.1271653861,5.61611078100929e-08
511788.9550210738,6.771732191036619e-08
533669.9231206302,6.771732191036619e-08
556486.38769833,6.462249880388516e-08
580278.3448666185,7.43587068435221e-08
605087.5007272935,6.771732191036619e-08
630957.3444801943,7.096035856843824e-08
657933.2246575683,8.16514464461483e-08
686062.4286177781,8.55617994627659e-08
715394.2654376478,8.16514464461483e-08
745980.152348794,9.39532837946163e-08
777873.7048694303,8.96594224100473e-08
811130.8307896856,8.96594224100473e-08
845809.8281751346,1.0810855067477022e-07
881971.4875603578,1.0810855067477022e-07
919679.1985117045,1.1328595555432805e-07
958999.060745999,1.2439649001037973e-07
1000000.0,1.1871131049074596e-07
