tau_ps,BR
2731.2637228008466,8.600768258055989e-13
2848.035868435799,8.600768258055989e-13
2969.8004774064498,8.207695177378743e-13
3096.7709969353546,8.207695177378743e-13
3229.1699999438965,8.207695177378743e-13
3367.2295752114223,8.207695177378743e-13
3511.1917342151346,8.207695177378743e-13
3661.3088353640323,7.474620795091697e-13
3817.844026370508,8.207695177378743e-13
3981.071705534969,8.207695177378743e-13
4151.278002752295,7.474620795091697e-13
4328.7612810830615,7.474620795091697e-13
4513.832659768975,8.207695177378743e-13
4706.816559609249,8.207695177378743e-13
4908.0512716538515,8.600768258055989e-13
5117.889550210738,8.600768258055989e-13
5336.699231206313,8.600768258055989e-13
5564.863876983289,8.600768258055989e-13
5802.783448666185,7.832586357813682e-13
6050.875007272948,9.012665922665023e-13
6309.57344480193,9.012665922665023e-13
6579.332246575683,9.012665922665023e-13
6860.624286177782,9.44428969557275e-13
7153.942654376493,8.600768258055989e-13
7459.801523487941,8.600768258055989e-13
7778.737048694303,9.896584275868399e-13
8111.308307896872,9.012665922665023e-13
8458.098281751329,9.44428969557275e-13
8819.714875603579,9.44428969557275e-13
9196.791985117065,1.086719303364618e-12
9589.99060745997,1.0370539605035479e-12
10000.0,1.086719303364618e-12
10427.538888537687,1.1387631591820537e-12
10873.356727196557,1.0370539605035479e-12
11338.235012178497,1.193299436841965e-12
11822.988651687061,1.250447500418041e-12
12328.467394420659,1.1387631591820537e-12
12855.557319139032,1.250447500418041e-12
13405.182387914729,1.3103324304248416e-12
13978.306065792132,1.250447500418041e-12
14575.93300969297,1.4388434496935576e-12
15199.11082952933,1.3103324304248416e-12
15848.93192461114,1.5077508122552294e-12
16526.53539856688,1.5077508122552294e-12
17233.109056135083,1.4388434496935576e-12
17969.891485325956,1.6556236643553116e-12
18738.17422860383,1.7349128046225954e-12
19539.30404689611,1.8179991651759116e-12
20374.68528039706,1.8179991651759116e-12
21245.782310305673,1.9050645979290534e-12
22154.12212581185,1.8179991651759116e-12
23101.29700083158,1.9962996638292814e-12
24088.967285183036,1.8179991651759116e-12
25118.864315095823,1.9050645979290534e-12
26192.793448156273,2.192087006497216e-12
27312.63722800847,2.297067804898601e-12
28480.35868435799,2.297067804898601e-12
29698.0047740645,2.4070762176238375e-12
30967.709969353546,2.5223530211403868e-12
32291.699999438966,2.643150522893108e-12
33672.29575211422,2.643150522893108e-12
35111.917342151275,2.5223530211403868e-12
36613.08835364033,3.0413750398536767e-12
38178.44026370508,3.0413750398536767e-12
39810.71705534969,3.187028920824432e-12
41512.780027522946,3.339658282544468e-12
43287.612810830615,3.0413750398536767e-12
45138.32659768975,3.187028920824432e-12
47068.165596092396,3.499597186360859e-12
49080.512716538615,3.8428206241745355e-12
51178.895502107385,4.026856374600241e-12
53366.99231206302,4.026856374600241e-12
55648.63876983301,4.4217908241588486e-12
58027.83448666185,4.219705744173738e-12
60508.75007272936,4.026856374600241e-12
63095.73444801943,4.633553920107251e-12
65793.32246575682,4.4217908241588486e-12
68606.24286177782,5.087990308372841e-12
71539.42654376478,4.855458519936987e-12
74598.0152348794,5.586995603041724e-12
77787.37048694304,5.854561286946568e-12
81113.08307896856,5.854561286946568e-12
84580.98281751346,6.134940905260899e-12
88197.14875603578,6.428748127542989e-12
91967.91985117045,6.134940905260899e-12
95899.9060745999,7.059248415339832e-12
100000.0,7.397321462878346e-12
104275.38888537665,7.397321462878346e-12
108733.56727196579,7.059248415339832e-12
113382.35012178497,8.511822790306495e-12
118229.88651687061,8.511822790306495e-12
123284.67394420634,8.919460785390164e-12
128555.57319139031,8.919460785390164e-12
134051.82387914727,8.511822790306495e-12
139783.06065792104,1.026329191874646e-11
145759.3300969297,1.075480916996094e-11
151991.10829529332,1.1269865575099335e-11
158489.3192461111,1.1269865575099335e-11
165265.35398566912,1.1269865575099335e-11
172331.09056135084,1.1809588443052806e-11
179698.9148532592,1.237515907043613e-11
187381.74228603867,1.3588854365483215e-11
195393.04046896112,1.4239635459673508e-11
203746.8528039706,1.4239635459673508e-11
212457.82310305716,1.5636189513017268e-11
221541.2212581185,1.5636189513017268e-11
231012.9700083158,1.63850191234144e-11
240889.67285182985,1.63850191234144e-11
251188.6431509582,1.7991981951621803e-11
261927.93448156273,1.8853632344378225e-11
273126.3722800841,1.7169710782230724e-11
284803.5868435805,1.9756547862974238e-11
296980.047740645,2.0702704727260656e-11
309677.09969353484,2.1694173799835866e-11
322916.99999439035,2.273312511856313e-11
336722.95752114226,2.382183264615295e-11
351119.17342151277,2.4962679247207106e-11
366130.883536404,2.4962679247207106e-11
381784.4026370508,2.6158161903617273e-11
398107.1705534969,2.8723626949262242e-11
415127.8002752286,3.0099224396434525e-11
432876.12810830615,2.8723626949262242e-11
451383.2659768975,2.8723626949262242e-11
470681.65596092393,3.305120964580325e-11
490805.1271653861,3.463405848641231e-11
511788.9550210738,3.629271122282616e-11
533669.9231206302,3.629271122282616e-11
556486.38769833,3.985212347804934e-11
580278.3448666185,4.176067351658155e-11
605087.5007272935,4.376062554154963e-11
630957.3444801943,4.376062554154963e-11
657933.2246575683,4.5856356867121804e-11
686062.4286177781,4.176067351658155e-11
715394.2654376478,4.376062554154963e-11
745980.152348794,5.035372488161347e-11
777873.7048694303,4.805245444053964e-11
811130.8307896856,5.035372488161347e-11
845809.8281751346,5.794015917450327e-11
881971.4875603578,5.529217283440862e-11
919679.1985117045,6.362264763256036e-11
958999.060745999,6.362264763256036e-11
