tau_ps,BR
657.9332246575682,8.645588930253183e-09
686.0624286177782,8.645588930253183e-09
715.3942654376493,8.645588930253183e-09
745.980152348794,7.873403849352411e-09
777.8737048694303,8.250467451203841e-09
811.1308307896873,8.250467451203841e-09
845.8098281751346,7.873403849352411e-09
881.9714875603578,7.873403849352411e-09
919.6791985117064,7.513572841979059e-09
958.999060745997,7.873403849352411e-09
1000.0,7.513572841979059e-09
1042.7538888537688,7.513572841979059e-09
1087.3356727196556,7.513572841979059e-09
1133.8235012178498,6.8424943417585396e-09
1182.2988651687062,7.873403849352411e-09
1232.8467394420659,7.513572841979059e-09
1285.5557319139032,7.513572841979059e-09
1340.5182387914729,7.513572841979059e-09
1397.8306065792133,7.513572841979059e-09
1457.5933009692972,7.873403849352411e-09
1519.9110829529332,7.170186863508673e-09
1584.893192461114,7.873403849352411e-09
1652.653539856688,8.250467451203841e-09
1723.3109056135083,8.250467451203841e-09
1796.9891485325957,7.513572841979059e-09
1873.817422860383,7.873403849352411e-09
2124.5782310305676,9.059633092669193e-09
2215.412212581185,9.059633092669193e-09
2310.1297000831582,9.059633092669193e-09
2408.8967285183035,8.645588930253183e-09
2511.886431509582,9.493506160879104e-09
2619.279344815627,9.493506160879104e-09
2731.2637228008466,9.059633092669193e-09
2848.035868435799,1.0424582981417594e-08
2969.8004774064498,9.493506160879104e-09
3096.7709969353546,1.0923824590508423e-08
3229.1699999438965,9.948157757026332e-09
3367.2295752114223,1.1446975279194246e-08
3511.1917342151346,1.1995180072402238e-08
3661.3088353640323,1.1995180072402238e-08
3817.844026370508,1.1995180072402238e-08
3981.071705534969,1.1446975279194246e-08
4151.278002752295,1.2569638831218286e-08
4328.7612810830615,1.3171608879034465e-08
4513.832659768975,1.3802407753464805e-08
4706.816559609249,1.2569638831218286e-08
4908.0512716538515,1.4463416090052492e-08
5117.889550210738,1.5156080644080123e-08
5336.699231206313,1.3802407753464805e-08
5564.863876983289,1.4463416090052492e-08
5802.783448666185,1.6642515175093062e-08
6050.875007272948,1.7439538525585086e-08
6309.57344480193,1.588191745709685e-08
6579.332246575683,1.8274731961220265e-08
6860.624286177782,1.9149923477877183e-08
7153.942654376493,1.7439538525585086e-08
7459.801523487941,2.006702861561781e-08
7778.737048694303,1.8274731961220265e-08
8111.308307896872,1.9149923477877183e-08
8458.098281751329,2.203510499166493e-08
8819.714875603579,2.309038377760133e-08
9196.791985117065,2.4196200707851936e-08
9589.99060745997,2.203510499166493e-08
10000.0,2.535497609453214e-08
10427.538888537687,2.6569246160438635e-08
10873.356727196557,2.7841668590104335e-08
11338.235012178497,2.535497609453214e-08
11822.988651687061,3.057224376750114e-08
12328.467394420659,3.203637295129781e-08
12855.557319139032,3.203637295129781e-08
13405.182387914729,3.357062045166776e-08
13978.306065792132,3.517834429082206e-08
14575.93300969297,3.203637295129781e-08
15199.11082952933,3.8628464867883255e-08
15848.93192461114,3.6863063309338815e-08
16526.53539856688,4.047841291776939e-08
17233.109056135083,3.6863063309338815e-08
17969.891485325956,4.444833839748595e-08
18738.17422860383,4.047841291776939e-08
19539.30404689611,4.6577004841268804e-08
20374.68528039706,4.880761482202634e-08
21245.782310305673,5.1145050497205655e-08
22154.12212581185,5.1145050497205655e-08
23101.29700083158,4.880761482202634e-08
24088.967285183036,5.8850708140524673e-08
25118.864315095823,5.8850708140524673e-08
26192.793448156273,5.359442783467524e-08
27312.63722800847,5.61611078100929e-08
28480.35868435799,6.462249880388516e-08
29698.0047740645,6.166911557999556e-08
30967.709969353546,7.096035856843824e-08
32291.699999438966,7.791980473306312e-08
33672.29575211422,7.791980473306312e-08
35111.917342151275,7.096035856843824e-08
36613.08835364033,7.43587068435221e-08
38178.44026370508,7.791980473306312e-08
39810.71705534969,8.96594224100473e-08
41512.780027522946,9.845278163204545e-08
43287.612810830615,9.845278163204545e-08
45138.32659768975,9.39532837946163e-08
47068.165596092396,1.0810855067477022e-07
49080.512716538615,1.1328595555432805e-07
51178.895502107385,1.1871131049074596e-07
53366.99231206302,1.0810855067477022e-07
55648.63876983301,1.2439649001037973e-07
58027.83448666185,1.303539373201411e-07
60508.75007272936,1.3659669154206388e-07
63095.73444801943,1.431384162521555e-07
65793.32246575682,1.303539373201411e-07
68606.24286177782,1.4999342938599676e-07
71539.42654376478,1.6470405399272756e-07
74598.0152348794,1.725918627507069e-07
77787.37048694304,1.571767345765445e-07
81113.08307896856,1.895188315752428e-07
84580.98281751346,1.895188315752428e-07
88197.14875603578,2.0810591501364478e-07
91967.91985117045,2.180722735776209e-07
95899.9060745999,2.180722735776209e-07
100000.0,2.180722735776209e-07
104275.38888537665,2.0810591501364478e-07
108733.56727196579,2.180722735776209e-07
113382.35012178497,2.629447837730739e-07
118229.88651687061,2.7553741958276565e-07
123284.67394420634,2.7553741958276565e-07
128555.57319139031,2.8873312678394924e-07
134051.82387914727,2.629447837730739e-07
139783.06065792104,3.0256078694746747e-07
145759.3300969297,2.8873312678394924e-07
151991.10829529332,3.0256078694746747e-07
158489.3192461111,3.6481841270754384e-07
165265.35398566912,3.6481841270754384e-07
172331.09056135084,3.8228985801242833e-07
179698.9148532592,3.6481841270754384e-07
187381.74228603867,4.1978298431270714e-07
195393.04046896112,4.005980247941049e-07
203746.8528039706,4.6095325372914815e-07
212457.82310305716,4.1978298431270714e-07
221541.2212581185,5.061613025391418e-07
231012.9700083158,5.061613025391418e-07
240889.67285182985,5.558031364687166e-07
251188.6431509582,5.558031364687166e-07
261927.93448156273,5.82420992807237e-07
273126.3722800841,5.82420992807237e-07
284803.5868435805,6.395420055298556e-07
296980.047740645,6.701701832220501e-07
309677.09969353484,7.022651688183907e-07
322916.99999439035,7.358972089215089e-07
336722.95752114226,7.358972089215089e-07
351119.17342151277,8.08070421000862e-07
366130.883536404,8.08070421000862e-07
381784.4026370508,8.467695591782142e-07
398107.1705534969,8.87322030006717e-07
415127.8002752286,9.29816591068001e-07
432876.12810830615,9.743462506152064e-07
451383.2659768975,8.87322030006717e-07
470681.65596092393,1.0210084711410369e-06
490805.1271653861,1.1211440064156894e-06
511788.9550210738,1.174836488770448e-06
533669.9231206302,1.2311003470099446e-06
556486.38769833,1.2311003470099446e-06
580278.3448666185,1.1211440064156894e-06
605087.5007272935,1.174836488770448e-06
630957.3444801943,1.4165813995537909e-06
657933.2246575683,1.4844226147450356e-06
686062.4286177781,1.5555127999425748e-06
715394.2654376478,1.5555127999425748e-06
745980.152348794,1.4844226147450356e-06
777873.7048694303,1.7898707481630568e-06
811130.8307896856,1.7898707481630568e-06
845809.8281751346,1.8755890885485035e-06
881971.4875603578,1.7080699150414828e-06
919679.1985117045,1.7898707481630568e-06
958999.060745999,2.1581706336911548e-06
1000000.0,2.1581706336911548e-06
